Device/Package xcvu160flgc2104 3/22/2016 18:32:00,,,,,,
,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,I/O Type,Super Logic Region,No-Connect
AB37,GND,NA,NA,NA,NA,NA
AB41,GND,NA,NA,NA,NA,NA
AB42,GND,NA,NA,NA,NA,NA
AB45,GND,NA,NA,NA,NA,NA
AB46,GND,NA,NA,NA,NA,NA
AC3,GND,NA,NA,NA,NA,NA
AC4,GND,NA,NA,NA,NA,NA
AC5,GND,NA,NA,NA,NA,NA
AC8,GND,NA,NA,NA,NA,NA
AC12,GND,NA,NA,NA,NA,NA
AC16,GND,NA,NA,NA,NA,NA
AC18,GND,NA,NA,NA,NA,NA
AC22,GND,NA,NA,NA,NA,NA
AC24,GND,NA,NA,NA,NA,NA
AC26,GND,NA,NA,NA,NA,NA
AC28,GND,NA,NA,NA,NA,NA
AC30,GND,NA,NA,NA,NA,NA
AC32,GND,NA,NA,NA,NA,NA
AC33,GND,NA,NA,NA,NA,NA
AC35,GND,NA,NA,NA,NA,NA
AC39,GND,NA,NA,NA,NA,NA
AC42,GND,NA,NA,NA,NA,NA
AC43,GND,NA,NA,NA,NA,NA
AC44,GND,NA,NA,NA,NA,NA
AD1,GND,NA,NA,NA,NA,NA
AD2,GND,NA,NA,NA,NA,NA
AD5,GND,NA,NA,NA,NA,NA
AD7,GND,NA,NA,NA,NA,NA
AD11,GND,NA,NA,NA,NA,NA
AD14,GND,NA,NA,NA,NA,NA
AD17,GND,NA,NA,NA,NA,NA
AD21,GND,NA,NA,NA,NA,NA
AD23,GND,NA,NA,NA,NA,NA
AD25,GND,NA,NA,NA,NA,NA
AD27,GND,NA,NA,NA,NA,NA
AD29,GND,NA,NA,NA,NA,NA
AD31,GND,NA,NA,NA,NA,NA
AD33,GND,NA,NA,NA,NA,NA
AD36,GND,NA,NA,NA,NA,NA
AD40,GND,NA,NA,NA,NA,NA
AD42,GND,NA,NA,NA,NA,NA
AD45,GND,NA,NA,NA,NA,NA
AD46,GND,NA,NA,NA,NA,NA
AE3,GND,NA,NA,NA,NA,NA
AE4,GND,NA,NA,NA,NA,NA
AE5,GND,NA,NA,NA,NA,NA
AE9,GND,NA,NA,NA,NA,NA
AE13,GND,NA,NA,NA,NA,NA
AE16,GND,NA,NA,NA,NA,NA
AE18,GND,NA,NA,NA,NA,NA
AE22,GND,NA,NA,NA,NA,NA
AE24,GND,NA,NA,NA,NA,NA
AE26,GND,NA,NA,NA,NA,NA
AE28,GND,NA,NA,NA,NA,NA
AE30,GND,NA,NA,NA,NA,NA
AE32,GND,NA,NA,NA,NA,NA
AE33,GND,NA,NA,NA,NA,NA
AE34,GND,NA,NA,NA,NA,NA
AE38,GND,NA,NA,NA,NA,NA
AE42,GND,NA,NA,NA,NA,NA
AE43,GND,NA,NA,NA,NA,NA
AE44,GND,NA,NA,NA,NA,NA
AF1,GND,NA,NA,NA,NA,NA
AF2,GND,NA,NA,NA,NA,NA
AF5,GND,NA,NA,NA,NA,NA
AF6,GND,NA,NA,NA,NA,NA
AF10,GND,NA,NA,NA,NA,NA
AF17,GND,NA,NA,NA,NA,NA
AF19,GND,NA,NA,NA,NA,NA
AF21,GND,NA,NA,NA,NA,NA
AF23,GND,NA,NA,NA,NA,NA
AF25,GND,NA,NA,NA,NA,NA
AF27,GND,NA,NA,NA,NA,NA
AF29,GND,NA,NA,NA,NA,NA
AF31,GND,NA,NA,NA,NA,NA
AF33,GND,NA,NA,NA,NA,NA
AF37,GND,NA,NA,NA,NA,NA
AF41,GND,NA,NA,NA,NA,NA
AF42,GND,NA,NA,NA,NA,NA
AF45,GND,NA,NA,NA,NA,NA
AF46,GND,NA,NA,NA,NA,NA
AG3,GND,NA,NA,NA,NA,NA
AG4,GND,NA,NA,NA,NA,NA
AG5,GND,NA,NA,NA,NA,NA
AG8,GND,NA,NA,NA,NA,NA
AG12,GND,NA,NA,NA,NA,NA
AG14,GND,NA,NA,NA,NA,NA
AG15,GND,NA,NA,NA,NA,NA
AG16,GND,NA,NA,NA,NA,NA
AG18,GND,NA,NA,NA,NA,NA
AG20,GND,NA,NA,NA,NA,NA
AG22,GND,NA,NA,NA,NA,NA
AG24,GND,NA,NA,NA,NA,NA
AG26,GND,NA,NA,NA,NA,NA
AG28,GND,NA,NA,NA,NA,NA
AG30,GND,NA,NA,NA,NA,NA
AG32,GND,NA,NA,NA,NA,NA
AG33,GND,NA,NA,NA,NA,NA
AG35,GND,NA,NA,NA,NA,NA
AG39,GND,NA,NA,NA,NA,NA
AG42,GND,NA,NA,NA,NA,NA
AG43,GND,NA,NA,NA,NA,NA
AG44,GND,NA,NA,NA,NA,NA
AH1,GND,NA,NA,NA,NA,NA
AH2,GND,NA,NA,NA,NA,NA
AH5,GND,NA,NA,NA,NA,NA
AH11,GND,NA,NA,NA,NA,NA
AH15,GND,NA,NA,NA,NA,NA
AH17,GND,NA,NA,NA,NA,NA
AH19,GND,NA,NA,NA,NA,NA
AH21,GND,NA,NA,NA,NA,NA
AH23,GND,NA,NA,NA,NA,NA
AH25,GND,NA,NA,NA,NA,NA
AH27,GND,NA,NA,NA,NA,NA
AH29,GND,NA,NA,NA,NA,NA
AH31,GND,NA,NA,NA,NA,NA
AH33,GND,NA,NA,NA,NA,NA
AH36,GND,NA,NA,NA,NA,NA
AH42,GND,NA,NA,NA,NA,NA
AH45,GND,NA,NA,NA,NA,NA
AH46,GND,NA,NA,NA,NA,NA
AJ3,GND,NA,NA,NA,NA,NA
AJ4,GND,NA,NA,NA,NA,NA
AJ5,GND,NA,NA,NA,NA,NA
AJ9,GND,NA,NA,NA,NA,NA
AJ13,GND,NA,NA,NA,NA,NA
AJ14,GND,NA,NA,NA,NA,NA
AJ16,GND,NA,NA,NA,NA,NA
AJ18,GND,NA,NA,NA,NA,NA
AJ20,GND,NA,NA,NA,NA,NA
AJ22,GND,NA,NA,NA,NA,NA
AJ24,GND,NA,NA,NA,NA,NA
AJ26,GND,NA,NA,NA,NA,NA
AJ28,GND,NA,NA,NA,NA,NA
AJ30,GND,NA,NA,NA,NA,NA
AJ32,GND,NA,NA,NA,NA,NA
AJ33,GND,NA,NA,NA,NA,NA
AJ34,GND,NA,NA,NA,NA,NA
AJ38,GND,NA,NA,NA,NA,NA
AJ42,GND,NA,NA,NA,NA,NA
AJ43,GND,NA,NA,NA,NA,NA
AJ44,GND,NA,NA,NA,NA,NA
AK1,GND,NA,NA,NA,NA,NA
AK2,GND,NA,NA,NA,NA,NA
AK5,GND,NA,NA,NA,NA,NA
AK6,GND,NA,NA,NA,NA,NA
AK10,GND,NA,NA,NA,NA,NA
AK15,GND,NA,NA,NA,NA,NA
AK17,GND,NA,NA,NA,NA,NA
AK19,GND,NA,NA,NA,NA,NA
AK21,GND,NA,NA,NA,NA,NA
AK23,GND,NA,NA,NA,NA,NA
AK25,GND,NA,NA,NA,NA,NA
AK27,GND,NA,NA,NA,NA,NA
AK29,GND,NA,NA,NA,NA,NA
AK31,GND,NA,NA,NA,NA,NA
AK33,GND,NA,NA,NA,NA,NA
AK37,GND,NA,NA,NA,NA,NA
AK41,GND,NA,NA,NA,NA,NA
AK42,GND,NA,NA,NA,NA,NA
AK45,GND,NA,NA,NA,NA,NA
AK46,GND,NA,NA,NA,NA,NA
AL3,GND,NA,NA,NA,NA,NA
AL4,GND,NA,NA,NA,NA,NA
AL5,GND,NA,NA,NA,NA,NA
AL8,GND,NA,NA,NA,NA,NA
AL12,GND,NA,NA,NA,NA,NA
AL14,GND,NA,NA,NA,NA,NA
AL16,GND,NA,NA,NA,NA,NA
AL18,GND,NA,NA,NA,NA,NA
AL20,GND,NA,NA,NA,NA,NA
AL22,GND,NA,NA,NA,NA,NA
AL24,GND,NA,NA,NA,NA,NA
AL26,GND,NA,NA,NA,NA,NA
AL28,GND,NA,NA,NA,NA,NA
AL30,GND,NA,NA,NA,NA,NA
AL32,GND,NA,NA,NA,NA,NA
AL33,GND,NA,NA,NA,NA,NA
AL35,GND,NA,NA,NA,NA,NA
AL39,GND,NA,NA,NA,NA,NA
AL42,GND,NA,NA,NA,NA,NA
AL43,GND,NA,NA,NA,NA,NA
AL44,GND,NA,NA,NA,NA,NA
AM1,GND,NA,NA,NA,NA,NA
AM2,GND,NA,NA,NA,NA,NA
AM5,GND,NA,NA,NA,NA,NA
AM7,GND,NA,NA,NA,NA,NA
AM11,GND,NA,NA,NA,NA,NA
AM15,GND,NA,NA,NA,NA,NA
AM25,GND,NA,NA,NA,NA,NA
AM33,GND,NA,NA,NA,NA,NA
AM36,GND,NA,NA,NA,NA,NA
AM40,GND,NA,NA,NA,NA,NA
AM42,GND,NA,NA,NA,NA,NA
AM45,GND,NA,NA,NA,NA,NA
AM46,GND,NA,NA,NA,NA,NA
AN3,GND,NA,NA,NA,NA,NA
AN4,GND,NA,NA,NA,NA,NA
AN5,GND,NA,NA,NA,NA,NA
AN9,GND,NA,NA,NA,NA,NA
AN12,GND,NA,NA,NA,NA,NA
AN14,GND,NA,NA,NA,NA,NA
AN22,GND,NA,NA,NA,NA,NA
AN33,GND,NA,NA,NA,NA,NA
AN34,GND,NA,NA,NA,NA,NA
AN35,GND,NA,NA,NA,NA,NA
AN38,GND,NA,NA,NA,NA,NA
AN42,GND,NA,NA,NA,NA,NA
AN43,GND,NA,NA,NA,NA,NA
AN44,GND,NA,NA,NA,NA,NA
AP1,GND,NA,NA,NA,NA,NA
AP2,GND,NA,NA,NA,NA,NA
AP5,GND,NA,NA,NA,NA,NA
AP6,GND,NA,NA,NA,NA,NA
AP10,GND,NA,NA,NA,NA,NA
AP11,GND,NA,NA,NA,NA,NA
AP12,GND,NA,NA,NA,NA,NA
AP19,GND,NA,NA,NA,NA,NA
AP29,GND,NA,NA,NA,NA,NA
AP35,GND,NA,NA,NA,NA,NA
AP36,GND,NA,NA,NA,NA,NA
AP37,GND,NA,NA,NA,NA,NA
AP41,GND,NA,NA,NA,NA,NA
AP42,GND,NA,NA,NA,NA,NA
AP45,GND,NA,NA,NA,NA,NA
AP46,GND,NA,NA,NA,NA,NA
AR3,GND,NA,NA,NA,NA,NA
AR4,GND,NA,NA,NA,NA,NA
AR5,GND,NA,NA,NA,NA,NA
AR8,GND,NA,NA,NA,NA,NA
AR10,GND,NA,NA,NA,NA,NA
AR16,GND,NA,NA,NA,NA,NA
AR26,GND,NA,NA,NA,NA,NA
AR37,GND,NA,NA,NA,NA,NA
AR39,GND,NA,NA,NA,NA,NA
AR42,GND,NA,NA,NA,NA,NA
AR43,GND,NA,NA,NA,NA,NA
AR44,GND,NA,NA,NA,NA,NA
AT1,GND,NA,NA,NA,NA,NA
AT2,GND,NA,NA,NA,NA,NA
AT5,GND,NA,NA,NA,NA,NA
AT7,GND,NA,NA,NA,NA,NA
AT10,GND,NA,NA,NA,NA,NA
AT13,GND,NA,NA,NA,NA,NA
AT23,GND,NA,NA,NA,NA,NA
AT33,GND,NA,NA,NA,NA,NA
AT37,GND,NA,NA,NA,NA,NA
AT40,GND,NA,NA,NA,NA,NA
AT42,GND,NA,NA,NA,NA,NA
AT45,GND,NA,NA,NA,NA,NA
AT46,GND,NA,NA,NA,NA,NA
AU3,GND,NA,NA,NA,NA,NA
AU4,GND,NA,NA,NA,NA,NA
AU5,GND,NA,NA,NA,NA,NA
AU9,GND,NA,NA,NA,NA,NA
AU10,GND,NA,NA,NA,NA,NA
AU20,GND,NA,NA,NA,NA,NA
AU30,GND,NA,NA,NA,NA,NA
AU37,GND,NA,NA,NA,NA,NA
AU38,GND,NA,NA,NA,NA,NA
AU42,GND,NA,NA,NA,NA,NA
AU43,GND,NA,NA,NA,NA,NA
AU44,GND,NA,NA,NA,NA,NA
AV1,GND,NA,NA,NA,NA,NA
AV2,GND,NA,NA,NA,NA,NA
AV5,GND,NA,NA,NA,NA,NA
AV6,GND,NA,NA,NA,NA,NA
AV10,GND,NA,NA,NA,NA,NA
AV17,GND,NA,NA,NA,NA,NA
AV27,GND,NA,NA,NA,NA,NA
AV37,GND,NA,NA,NA,NA,NA
AV41,GND,NA,NA,NA,NA,NA
AV42,GND,NA,NA,NA,NA,NA
AV45,GND,NA,NA,NA,NA,NA
AV46,GND,NA,NA,NA,NA,NA
AW3,GND,NA,NA,NA,NA,NA
AW4,GND,NA,NA,NA,NA,NA
AW5,GND,NA,NA,NA,NA,NA
AW8,GND,NA,NA,NA,NA,NA
AW10,GND,NA,NA,NA,NA,NA
AW14,GND,NA,NA,NA,NA,NA
AW24,GND,NA,NA,NA,NA,NA
AW34,GND,NA,NA,NA,NA,NA
AW37,GND,NA,NA,NA,NA,NA
AW39,GND,NA,NA,NA,NA,NA
AW42,GND,NA,NA,NA,NA,NA
AW43,GND,NA,NA,NA,NA,NA
AW44,GND,NA,NA,NA,NA,NA
AY1,GND,NA,NA,NA,NA,NA
AY2,GND,NA,NA,NA,NA,NA
AY5,GND,NA,NA,NA,NA,NA
AY7,GND,NA,NA,NA,NA,NA
AY10,GND,NA,NA,NA,NA,NA
AY11,GND,NA,NA,NA,NA,NA
AY21,GND,NA,NA,NA,NA,NA
AY31,GND,NA,NA,NA,NA,NA
AY37,GND,NA,NA,NA,NA,NA
AY40,GND,NA,NA,NA,NA,NA
AY42,GND,NA,NA,NA,NA,NA
AY45,GND,NA,NA,NA,NA,NA
AY46,GND,NA,NA,NA,NA,NA
BA3,GND,NA,NA,NA,NA,NA
BA4,GND,NA,NA,NA,NA,NA
BA5,GND,NA,NA,NA,NA,NA
BA9,GND,NA,NA,NA,NA,NA
BA10,GND,NA,NA,NA,NA,NA
BA18,GND,NA,NA,NA,NA,NA
BA28,GND,NA,NA,NA,NA,NA
BA37,GND,NA,NA,NA,NA,NA
BA38,GND,NA,NA,NA,NA,NA
BA42,GND,NA,NA,NA,NA,NA
BA43,GND,NA,NA,NA,NA,NA
BA44,GND,NA,NA,NA,NA,NA
BB1,GND,NA,NA,NA,NA,NA
BB2,GND,NA,NA,NA,NA,NA
BB5,GND,NA,NA,NA,NA,NA
BB6,GND,NA,NA,NA,NA,NA
BB10,GND,NA,NA,NA,NA,NA
BB25,GND,NA,NA,NA,NA,NA
BB35,GND,NA,NA,NA,NA,NA
BB37,GND,NA,NA,NA,NA,NA
BB41,GND,NA,NA,NA,NA,NA
BB42,GND,NA,NA,NA,NA,NA
BB45,GND,NA,NA,NA,NA,NA
BB46,GND,NA,NA,NA,NA,NA
BC3,GND,NA,NA,NA,NA,NA
BC4,GND,NA,NA,NA,NA,NA
BC5,GND,NA,NA,NA,NA,NA
BC8,GND,NA,NA,NA,NA,NA
BC10,GND,NA,NA,NA,NA,NA
BC11,GND,NA,NA,NA,NA,NA
BC12,GND,NA,NA,NA,NA,NA
BC13,GND,NA,NA,NA,NA,NA
BC14,GND,NA,NA,NA,NA,NA
BC15,GND,NA,NA,NA,NA,NA
BC22,GND,NA,NA,NA,NA,NA
BC32,GND,NA,NA,NA,NA,NA
BC33,GND,NA,NA,NA,NA,NA
BC34,GND,NA,NA,NA,NA,NA
BC35,GND,NA,NA,NA,NA,NA
BC36,GND,NA,NA,NA,NA,NA
BC37,GND,NA,NA,NA,NA,NA
BC39,GND,NA,NA,NA,NA,NA
BC42,GND,NA,NA,NA,NA,NA
BC43,GND,NA,NA,NA,NA,NA
BC44,GND,NA,NA,NA,NA,NA
BD1,GND,NA,NA,NA,NA,NA
BD2,GND,NA,NA,NA,NA,NA
BD5,GND,NA,NA,NA,NA,NA
BD7,GND,NA,NA,NA,NA,NA
BD12,GND,NA,NA,NA,NA,NA
BD15,GND,NA,NA,NA,NA,NA
BD19,GND,NA,NA,NA,NA,NA
BD29,GND,NA,NA,NA,NA,NA
BD32,GND,NA,NA,NA,NA,NA
BD35,GND,NA,NA,NA,NA,NA
BD40,GND,NA,NA,NA,NA,NA
BD42,GND,NA,NA,NA,NA,NA
BD45,GND,NA,NA,NA,NA,NA
BD46,GND,NA,NA,NA,NA,NA
BE2,GND,NA,NA,NA,NA,NA
BE3,GND,NA,NA,NA,NA,NA
BE4,GND,NA,NA,NA,NA,NA
BE5,GND,NA,NA,NA,NA,NA
BE9,GND,NA,NA,NA,NA,NA
BE12,GND,NA,NA,NA,NA,NA
BE13,GND,NA,NA,NA,NA,NA
BE14,GND,NA,NA,NA,NA,NA
BE15,GND,NA,NA,NA,NA,NA
BE26,GND,NA,NA,NA,NA,NA
BE32,GND,NA,NA,NA,NA,NA
BE33,GND,NA,NA,NA,NA,NA
BE34,GND,NA,NA,NA,NA,NA
BE35,GND,NA,NA,NA,NA,NA
BE38,GND,NA,NA,NA,NA,NA
BE42,GND,NA,NA,NA,NA,NA
BE43,GND,NA,NA,NA,NA,NA
BE44,GND,NA,NA,NA,NA,NA
BE45,GND,NA,NA,NA,NA,NA
BF5,GND,NA,NA,NA,NA,NA
BF6,GND,NA,NA,NA,NA,NA
BF11,GND,NA,NA,NA,NA,NA
BF12,GND,NA,NA,NA,NA,NA
BF15,GND,NA,NA,NA,NA,NA
BF23,GND,NA,NA,NA,NA,NA
BF32,GND,NA,NA,NA,NA,NA
BF35,GND,NA,NA,NA,NA,NA
BF36,GND,NA,NA,NA,NA,NA
BF41,GND,NA,NA,NA,NA,NA
BF42,GND,NA,NA,NA,NA,NA
U35,MGTAVCC_LC,NA,NA,NA,NA,NA
V36,MGTAVCC_LC,NA,NA,NA,NA,NA
W34,MGTAVCC_LC,NA,NA,NA,NA,NA
W38,MGTAVCC_LC,NA,NA,NA,NA,NA
AA35,MGTAVCC_LC,NA,NA,NA,NA,NA
AC34,MGTAVCC_LC,NA,NA,NA,NA,NA
AD37,MGTAVCC_LC,NA,NA,NA,NA,NA
AE35,MGTAVCC_LC,NA,NA,NA,NA,NA
AF36,MGTAVCC_LC,NA,NA,NA,NA,NA
F36,MGTAVCC_LN,NA,NA,NA,NA,NA
G34,MGTAVCC_LN,NA,NA,NA,NA,NA
H37,MGTAVCC_LN,NA,NA,NA,NA,NA
K36,MGTAVCC_LN,NA,NA,NA,NA,NA
M37,MGTAVCC_LN,NA,NA,NA,NA,NA
N35,MGTAVCC_LN,NA,NA,NA,NA,NA
P36,MGTAVCC_LN,NA,NA,NA,NA,NA
R34,MGTAVCC_LN,NA,NA,NA,NA,NA
T37,MGTAVCC_LN,NA,NA,NA,NA,NA
AG34,MGTAVCC_LS,NA,NA,NA,NA,NA
AH37,MGTAVCC_LS,NA,NA,NA,NA,NA
AJ35,MGTAVCC_LS,NA,NA,NA,NA,NA
AL34,MGTAVCC_LS,NA,NA,NA,NA,NA
AL38,MGTAVCC_LS,NA,NA,NA,NA,NA
U12,MGTAVCC_RC,NA,NA,NA,NA,NA
V11,MGTAVCC_RC,NA,NA,NA,NA,NA
W9,MGTAVCC_RC,NA,NA,NA,NA,NA
W13,MGTAVCC_RC,NA,NA,NA,NA,NA
AA12,MGTAVCC_RC,NA,NA,NA,NA,NA
AC13,MGTAVCC_RC,NA,NA,NA,NA,NA
AD10,MGTAVCC_RC,NA,NA,NA,NA,NA
AE12,MGTAVCC_RC,NA,NA,NA,NA,NA
AF11,MGTAVCC_RC,NA,NA,NA,NA,NA
F11,MGTAVCC_RN,NA,NA,NA,NA,NA
G13,MGTAVCC_RN,NA,NA,NA,NA,NA
H10,MGTAVCC_RN,NA,NA,NA,NA,NA
K11,MGTAVCC_RN,NA,NA,NA,NA,NA
M10,MGTAVCC_RN,NA,NA,NA,NA,NA
N12,MGTAVCC_RN,NA,NA,NA,NA,NA
P11,MGTAVCC_RN,NA,NA,NA,NA,NA
R13,MGTAVCC_RN,NA,NA,NA,NA,NA
T10,MGTAVCC_RN,NA,NA,NA,NA,NA
AG13,MGTAVCC_RS,NA,NA,NA,NA,NA
AH10,MGTAVCC_RS,NA,NA,NA,NA,NA
AJ12,MGTAVCC_RS,NA,NA,NA,NA,NA
AL9,MGTAVCC_RS,NA,NA,NA,NA,NA
AL13,MGTAVCC_RS,NA,NA,NA,NA,NA
U39,MGTAVTT_LC,NA,NA,NA,NA,NA
V40,MGTAVTT_LC,NA,NA,NA,NA,NA
Y41,MGTAVTT_LC,NA,NA,NA,NA,NA
AA39,MGTAVTT_LC,NA,NA,NA,NA,NA
AB40,MGTAVTT_LC,NA,NA,NA,NA,NA
AC38,MGTAVTT_LC,NA,NA,NA,NA,NA
AD41,MGTAVTT_LC,NA,NA,NA,NA,NA
AE39,MGTAVTT_LC,NA,NA,NA,NA,NA
AF40,MGTAVTT_LC,NA,NA,NA,NA,NA
AG38,MGTAVTT_LC,NA,NA,NA,NA,NA
AJ39,MGTAVTT_LC,NA,NA,NA,NA,NA
AK40,MGTAVTT_LC,NA,NA,NA,NA,NA
AM41,MGTAVTT_LC,NA,NA,NA,NA,NA
AN39,MGTAVTT_LC,NA,NA,NA,NA,NA
AP40,MGTAVTT_LC,NA,NA,NA,NA,NA
AR38,MGTAVTT_LC,NA,NA,NA,NA,NA
AT41,MGTAVTT_LC,NA,NA,NA,NA,NA
A43,MGTAVTT_LN,NA,NA,NA,NA,NA
B36,MGTAVTT_LN,NA,NA,NA,NA,NA
B40,MGTAVTT_LN,NA,NA,NA,NA,NA
C38,MGTAVTT_LN,NA,NA,NA,NA,NA
D37,MGTAVTT_LN,NA,NA,NA,NA,NA
E39,MGTAVTT_LN,NA,NA,NA,NA,NA
F40,MGTAVTT_LN,NA,NA,NA,NA,NA
G38,MGTAVTT_LN,NA,NA,NA,NA,NA
H41,MGTAVTT_LN,NA,NA,NA,NA,NA
J39,MGTAVTT_LN,NA,NA,NA,NA,NA
K40,MGTAVTT_LN,NA,NA,NA,NA,NA
L38,MGTAVTT_LN,NA,NA,NA,NA,NA
M41,MGTAVTT_LN,NA,NA,NA,NA,NA
N39,MGTAVTT_LN,NA,NA,NA,NA,NA
P40,MGTAVTT_LN,NA,NA,NA,NA,NA
R38,MGTAVTT_LN,NA,NA,NA,NA,NA
T41,MGTAVTT_LN,NA,NA,NA,NA,NA
AU39,MGTAVTT_LS,NA,NA,NA,NA,NA
AV40,MGTAVTT_LS,NA,NA,NA,NA,NA
AW38,MGTAVTT_LS,NA,NA,NA,NA,NA
AY41,MGTAVTT_LS,NA,NA,NA,NA,NA
BA39,MGTAVTT_LS,NA,NA,NA,NA,NA
BB40,MGTAVTT_LS,NA,NA,NA,NA,NA
BC38,MGTAVTT_LS,NA,NA,NA,NA,NA
BD41,MGTAVTT_LS,NA,NA,NA,NA,NA
BE39,MGTAVTT_LS,NA,NA,NA,NA,NA
BF37,MGTAVTT_LS,NA,NA,NA,NA,NA
BF40,MGTAVTT_LS,NA,NA,NA,NA,NA
U8,MGTAVTT_RC,NA,NA,NA,NA,NA
V7,MGTAVTT_RC,NA,NA,NA,NA,NA
Y6,MGTAVTT_RC,NA,NA,NA,NA,NA
AA8,MGTAVTT_RC,NA,NA,NA,NA,NA
AB7,MGTAVTT_RC,NA,NA,NA,NA,NA
AC9,MGTAVTT_RC,NA,NA,NA,NA,NA
AD6,MGTAVTT_RC,NA,NA,NA,NA,NA
AE8,MGTAVTT_RC,NA,NA,NA,NA,NA
AF7,MGTAVTT_RC,NA,NA,NA,NA,NA
AG9,MGTAVTT_RC,NA,NA,NA,NA,NA
AJ8,MGTAVTT_RC,NA,NA,NA,NA,NA
AK7,MGTAVTT_RC,NA,NA,NA,NA,NA
AM6,MGTAVTT_RC,NA,NA,NA,NA,NA
AN8,MGTAVTT_RC,NA,NA,NA,NA,NA
AP7,MGTAVTT_RC,NA,NA,NA,NA,NA
AR9,MGTAVTT_RC,NA,NA,NA,NA,NA
AT6,MGTAVTT_RC,NA,NA,NA,NA,NA
A4,MGTAVTT_RN,NA,NA,NA,NA,NA
B7,MGTAVTT_RN,NA,NA,NA,NA,NA
B11,MGTAVTT_RN,NA,NA,NA,NA,NA
C9,MGTAVTT_RN,NA,NA,NA,NA,NA
D10,MGTAVTT_RN,NA,NA,NA,NA,NA
E8,MGTAVTT_RN,NA,NA,NA,NA,NA
F7,MGTAVTT_RN,NA,NA,NA,NA,NA
G9,MGTAVTT_RN,NA,NA,NA,NA,NA
H6,MGTAVTT_RN,NA,NA,NA,NA,NA
J8,MGTAVTT_RN,NA,NA,NA,NA,NA
K7,MGTAVTT_RN,NA,NA,NA,NA,NA
L9,MGTAVTT_RN,NA,NA,NA,NA,NA
M6,MGTAVTT_RN,NA,NA,NA,NA,NA
N8,MGTAVTT_RN,NA,NA,NA,NA,NA
P7,MGTAVTT_RN,NA,NA,NA,NA,NA
R9,MGTAVTT_RN,NA,NA,NA,NA,NA
T6,MGTAVTT_RN,NA,NA,NA,NA,NA
AU8,MGTAVTT_RS,NA,NA,NA,NA,NA
AV7,MGTAVTT_RS,NA,NA,NA,NA,NA
AW9,MGTAVTT_RS,NA,NA,NA,NA,NA
AY6,MGTAVTT_RS,NA,NA,NA,NA,NA
BA8,MGTAVTT_RS,NA,NA,NA,NA,NA
BB7,MGTAVTT_RS,NA,NA,NA,NA,NA
BC9,MGTAVTT_RS,NA,NA,NA,NA,NA
BD6,MGTAVTT_RS,NA,NA,NA,NA,NA
BE8,MGTAVTT_RS,NA,NA,NA,NA,NA
BF7,MGTAVTT_RS,NA,NA,NA,NA,NA
BF10,MGTAVTT_RS,NA,NA,NA,NA,NA
Y37,MGTVCCAUX_LC,NA,NA,NA,NA,NA
AB36,MGTVCCAUX_LC,NA,NA,NA,NA,NA
J35,MGTVCCAUX_LN,NA,NA,NA,NA,NA
L34,MGTVCCAUX_LN,NA,NA,NA,NA,NA
AK36,MGTVCCAUX_LS,NA,NA,NA,NA,NA
AM37,MGTVCCAUX_LS,NA,NA,NA,NA,NA
Y10,MGTVCCAUX_RC,NA,NA,NA,NA,NA
AB11,MGTVCCAUX_RC,NA,NA,NA,NA,NA
J12,MGTVCCAUX_RN,NA,NA,NA,NA,NA
L13,MGTVCCAUX_RN,NA,NA,NA,NA,NA
AK11,MGTVCCAUX_RS,NA,NA,NA,NA,NA
AM10,MGTVCCAUX_RS,NA,NA,NA,NA,NA
P32,VCCAUX,NA,NA,NA,NA,NA
T32,VCCAUX,NA,NA,NA,NA,NA
V32,VCCAUX,NA,NA,NA,NA,NA
Y32,VCCAUX,NA,NA,NA,NA,NA
AB32,VCCAUX,NA,NA,NA,NA,NA
AC31,VCCAUX,NA,NA,NA,NA,NA
AD32,VCCAUX,NA,NA,NA,NA,NA
AE31,VCCAUX,NA,NA,NA,NA,NA
AF32,VCCAUX,NA,NA,NA,NA,NA
AH32,VCCAUX,NA,NA,NA,NA,NA
AK32,VCCAUX,NA,NA,NA,NA,NA
R31,VCCAUX_IO,NA,NA,NA,NA,NA
U31,VCCAUX_IO,NA,NA,NA,NA,NA
W31,VCCAUX_IO,NA,NA,NA,NA,NA
Y30,VCCAUX_IO,NA,NA,NA,NA,NA
AA31,VCCAUX_IO,NA,NA,NA,NA,NA
AB30,VCCAUX_IO,NA,NA,NA,NA,NA
AD30,VCCAUX_IO,NA,NA,NA,NA,NA
AF30,VCCAUX_IO,NA,NA,NA,NA,NA
AG31,VCCAUX_IO,NA,NA,NA,NA,NA
AH30,VCCAUX_IO,NA,NA,NA,NA,NA
AJ31,VCCAUX_IO,NA,NA,NA,NA,NA
AK30,VCCAUX_IO,NA,NA,NA,NA,NA
AL31,VCCAUX_IO,NA,NA,NA,NA,NA
P26,VCCINT,NA,NA,NA,NA,NA
P28,VCCINT,NA,NA,NA,NA,NA
R15,VCCINT,NA,NA,NA,NA,NA
R17,VCCINT,NA,NA,NA,NA,NA
R19,VCCINT,NA,NA,NA,NA,NA
R21,VCCINT,NA,NA,NA,NA,NA
R23,VCCINT,NA,NA,NA,NA,NA
R25,VCCINT,NA,NA,NA,NA,NA
R27,VCCINT,NA,NA,NA,NA,NA
R29,VCCINT,NA,NA,NA,NA,NA
